variant,longitude,latitude,need_to_be_xed,need_xed,need_xing
needs to be Xed,-360403.5306126709,6564646.278135998,0.6940312767064284,0.1309159047947499,0.17505281849882168
needs to be Xed,-858.3845935069326,7050979.970624981,0.6232499736598895,0.06527362550024107,0.31147640083986944
needs to be Xed,37612.740868722074,7010124.560128249,0.6358713193215256,0.08832458081572792,0.2758040998627465
needs to be Xed,-224451.11818132366,7163123.57120068,0.5397151845082627,0.07531587672362063,0.3849689387681166
needs to be Xed,-66239.616593324,6712103.801928436,0.7434115740398228,0.11861601668839175,0.13797240927178545
needs to be Xed,-50571.94372967562,6704860.164374275,0.724313812305697,0.1399422239070374,0.13574396378726555
needs to be Xed,-156331.6270830755,6605336.285785035,0.7343951696767377,0.11821799226705357,0.14738683805620878
needs to be Xed,78782.17286413648,6718435.978232325,0.7658969697518277,0.11002214495218739,0.12408088529598493
needs to be Xed,-17110.072901704054,6944266.381867556,0.6217319610627713,0.11804750364292171,0.2602205352943069
needs to be Xed,-335086.9180579922,7622431.3141126605,0.5292730300637771,0.3866245247384005,0.08410244519782241
needs to be Xed,-311329.60213865124,7626354.803112112,0.6192813656599356,0.2850251987068462,0.09569343563321826
needs to be Xed,-532488.4575117129,6505433.307385206,0.695901704469625,0.0780363719350481,0.22606192359532695
needs to be Xed,-564803.8155081572,6518545.980535924,0.7112082503501127,0.0686495809430689,0.22014216870681835
needs to be Xed,-236070.79134566357,6947321.097169111,0.6973852821690485,0.04465371822131368,0.2579609996096377
needs to be Xed,-21886.747723847107,6782742.879459112,0.7001846841140723,0.08824437225620636,0.21157094362972134
needs to be Xed,-23228.03626841526,6764613.8134363275,0.6776073437641715,0.0956608801510284,0.22673177608480002
needs Xing,-242610.14351282362,6983491.443427552,0.4262765462907657,0.05314087867505849,0.5205825750341757
needs to be Xed,-559275.2443174002,7343134.159706231,0.544120905509212,0.3509069973630494,0.10497209712773856
needs to be Xed,-294395.2915809607,6658408.66139071,0.5877457240259404,0.08755436778928315,0.32469990818477645
needs to be Xed,-305340.34636719525,6643377.6971611455,0.6573056453388607,0.13510629684694858,0.2075880578141908
needs to be Xed,-154044.02267922278,7343812.22379611,0.47222169270299147,0.09448565499885613,0.43329265229815234
needs to be Xed,-439004.66458893026,6731964.262115388,0.7289564688395812,0.09192611703389594,0.17911741412652296
needs to be Xed,-198117.25698782696,6720198.808868654,0.6423040916702937,0.19900567107684422,0.15869023725286213
needs to be Xed,-345852.8486515913,6624008.347618003,0.7095345663128606,0.12209297766892777,0.1683724560182116
needs to be Xed,-274654.2493060521,6923581.554904753,0.6572653470841134,0.11317814534987661,0.2295565075660099
needs to be Xed,83674.07449119966,6875122.141175383,0.7070840613538368,0.11613153804892375,0.17678440059723943
needs to be Xed,57397.38698817441,6863215.841530572,0.7342754176773185,0.1107024211914984,0.1550221611311831
needs to be Xed,-392076.1521331731,8093054.675576084,0.6869648576357665,0.214768574647426,0.09826656771680742
needs to be Xed,-396768.8252675635,6521967.774443236,0.68937317217854,0.1247195334408305,0.18590729438062947
needs to be Xed,-392436.2706858893,6526660.062489587,0.6879993627015029,0.12589807208746617,0.18610256521103094
needs to be Xed,-245888.39119719472,6678034.567725074,0.679306963789327,0.11333332031054086,0.20735971590013225
needs to be Xed,29354.393124732283,6644743.170257075,0.7093587729512866,0.14796366045538775,0.14267756659332573
needs to be Xed,-274101.9821802776,7871078.875452988,0.702284101926935,0.18099680246532412,0.11671909560774085
needs to be Xed,-280974.6249028727,7897584.531545545,0.7142166996957785,0.1712937035345222,0.11448959676969929
needs to be Xed,-432409.4300373919,6935444.346397776,0.7346021649140972,0.09181170444330546,0.17358613064259729
needs to be Xed,-454990.4774253167,6906967.607696847,0.7447989012136313,0.09529238791602386,0.15990871087034492
needs to be Xed,-574554.7349847034,7945380.135189484,0.6348321162588167,0.26845394384473215,0.09671393989645105
needs to be Xed,-538391.8191640729,6536236.683771154,0.69284264944991,0.08291225145131298,0.224245099098777
needs Xing,-167638.69285336975,7110403.433528263,0.43581390396651337,0.05592369006026052,0.508262405973226
needs Xing,-149832.47238404088,7117957.050985644,0.43775593837025933,0.1015365538737154,0.46070750775602526
needs to be Xed,-289091.1627475409,7055473.949976353,0.5141034243006799,0.09617235005895754,0.3897242256403626
needs to be Xed,-293049.3832775246,7084463.462860678,0.516955679464134,0.06027718842187609,0.4227671321139898
needs to be Xed,-781396.4121605733,7917046.535759107,0.6974693319854619,0.26042709126505403,0.042103576749483965
needs to be Xed,-331426.51056172774,6682977.2444811,0.7907573309572761,0.10652320245100437,0.10271946659171954
needs Xing,-68277.47571958197,7262805.705650329,0.430457824383825,0.027829978106483036,0.5417121975096919
needs to be Xed,-399551.58989841375,7274957.807251951,0.46007443548077737,0.38382179028269325,0.15610377423652938
needs to be Xed,-344390.8897790032,8060095.087444382,0.6981999782263766,0.20591655777647022,0.09588346399715322
needs to be Xed,17677.20117949947,6921512.540829129,0.6243089731383124,0.1202794582610694,0.25541156860061814
needs to be Xed,-236979.1583905367,6906961.561271681,0.6354295376203358,0.13536353347246688,0.22920692890719732
needs to be Xed,-220737.53336430728,6906822.4947494725,0.6594372662891815,0.08534493715338914,0.25521779655742927
needs to be Xed,-247304.59775906682,6835213.337683194,0.7219110781400712,0.15955226797340746,0.11853665388652145
needs to be Xed,-250433.66619382586,6870695.8906193655,0.7030915493823019,0.10181487903654196,0.19509357158115617
needs to be Xed,-394377.3486468516,7292995.166584696,0.45610298529090865,0.3932717607032243,0.15062525400586704
needs Xing,-105252.91250351258,7042662.7158044325,0.3775490386638897,0.06390827417912502,0.5585426871569853
needs Xing,-124983.40169069398,7040416.613852901,0.31166094539068806,0.08159419158032827,0.6067448630289838
needs to be Xed,-41509.03436597744,6589140.048018842,0.7145088847603421,0.15724833632854945,0.12824277891110852
needs to be Xed,-333122.9082819265,6990963.127002778,0.6294848977582131,0.11821439252056,0.25230070972122687
needs to be Xed,-293138.5056618537,6611051.376511704,0.7336517536897059,0.10958394207954095,0.15676430423075316
needs to be Xed,-121037.44856859572,7162577.806216603,0.5446635560362769,0.07213064483007786,0.3832057991336453
needs to be Xed,-690987.8869626493,7307622.511010473,0.6902960225356373,0.2593497856366128,0.05035419182774991
needs to be Xed,-740585.4177935641,7236776.194348565,0.6871262988124652,0.19480090760855104,0.11807279357898381
needs to be Xed,-771904.4774793579,6952813.25073283,0.7503823045236526,0.150172704663396,0.09944499081295136
needs to be Xed,-819682.3576498678,7168209.360322094,0.6850908637177751,0.22138438453925435,0.09352475174297044
needs to be Xed,-999775.3860775962,6965358.410869109,0.7667747068509667,0.1453348078459381,0.08789048530309519
needs to be Xed,-943499.8657856875,6781796.297927367,0.7541742200829196,0.16957716593144645,0.076248613985634
needs to be Xed,-813586.8251605514,7361208.676721838,0.6708799470954547,0.27384850101339353,0.055271551891151696
needs to be Xed,-902758.1344058499,7294968.790375641,0.7244428543346365,0.21454160088530666,0.06101554478005691
needs to be Xed,-636267.9452350857,7232665.373229707,0.6199599655320265,0.3099841959753708,0.07005583849260281
needs to be Xed,-696894.4880121913,7047966.379937061,0.946,0.032,0.022
needs to be Xed,-849576.1938950352,7235544.196240737,0.7032251746149616,0.2305159860703787,0.06625883931465974
needs to be Xed,-1008197.3066813578,7033221.954515885,0.7656360755107909,0.15970122535150688,0.07466269913770217
needs to be Xed,-1079791.5466291253,6849331.158868178,0.7657251614193431,0.1519680629668457,0.08230677561381107
needs to be Xed,-1058027.9182620957,6810969.788700419,0.7646931209800462,0.15234656768621277,0.08296031133374109
needs to be Xed,-1142584.7563152858,6825649.242315617,0.7651768837848263,0.15469057127248548,0.08013254494268827
needs to be Xed,-759140.0169355981,7022316.931181561,0.8035595192259684,0.08206620689760805,0.11437427387642361
needs to be Xed,-806486.0999332699,6919278.6643245155,0.7205713962096246,0.2002675433571719,0.07916106043320345
needs to be Xed,-816227.9802671636,6981942.71951041,0.7169255242360635,0.14272154198153073,0.14035293378240585
needs to be Xed,-890780.0347450539,7193806.715190331,0.7192685185986976,0.18583368828445335,0.09489779311684907
needs to be Xed,-960323.6694848676,6921057.2762653055,0.7552988636809792,0.14893154777737558,0.09576958854164516
needs to be Xed,-867541.434256962,7118740.431168648,0.7031456446707053,0.1485997987917521,0.14825455653754263
needs to be Xed,-722345.7526229335,7156008.902783385,0.7306573886576426,0.1280659267821155,0.14127668456024184
needs to be Xed,-1049624.4544299077,7173046.961001092,0.7593350976432988,0.16865690555366453,0.07200799680303673
needs to be Xed,-740988.9398157407,7095802.9416097915,0.7546679469842152,0.20392594982517323,0.04140610319061159
needs to be Xed,-775709.0771120468,7217494.6487893695,0.6970025033131472,0.20890876808067768,0.09408872860617513
needs to be Xed,-858520.7261122237,7026713.204112975,0.702006312528984,0.14561382330207445,0.15237986416894161
needs to be Xed,-911605.9411174883,7099939.53735486,0.7241262062923772,0.1543353090306779,0.1215384846769448
needs to be Xed,-943553.8891345693,7222718.00440244,0.7368953252688241,0.18063705912398093,0.08246761560719514
needs to be Xed,-908573.1417783671,6886250.22231409,0.6964955508531643,0.2105925250218257,0.09291192412501
needs to be Xed,-793845.114968698,7263739.745891227,0.6626937557916043,0.25759249525327377,0.07971374895512195
needs to be Xed,-791489.3941684288,6847150.28194706,0.7646999994600765,0.17272054397043587,0.06257945656948764
needs to be Xed,-831035.8102519755,7082490.256395414,0.7116114630868614,0.13377610480227842,0.15461243211086023
needs to be Xed,-719495.5061167644,6861274.949851681,0.7277660273324382,0.13676535640220058,0.1354686162653611
needs to be Xed,-672880.569534623,6979451.056654229,0.6831861390102204,0.14801080769668817,0.16880305329309137
needs to be Xed,-502344.0188288717,7222785.840503286,0.5962304696197311,0.18087788744137198,0.22289164293889685
needs to be Xed,-704373.69950817,6433768.670036883,0.7076389507379434,0.05906939703796505,0.23329165222409162
needs to be Xed,-145242.32450067103,6567316.593412411,0.6052042755938416,0.1529009880752985,0.2418947363308598
needs to be Xed,-707557.6484518901,7116901.653695856,0.7770928236675123,0.1042845941323582,0.11862258220012936
needs to be Xed,-883953.5450833417,7061802.310895334,0.7116649121570756,0.14260651468285493,0.14572857316006949
needs to be Xed,-690987.8869626493,7307622.511010473,0.6902960225356373,0.2593497856366128,0.05035419182774991
needs to be Xed,-1043337.9533541355,7223301.34155758,0.7543801548167984,0.1707552579782507,0.0748645872049509
needs to be Xed,-740585.4177935641,7236776.194348565,0.6871262988124652,0.19480090760855104,0.11807279357898381
needs to be Xed,-668696.6264731577,7182118.668535905,0.6307821843424188,0.21558157270413678,0.1536362429534443
needs to be Xed,-587209.8686565551,6463888.583840038,0.7147214784389601,0.060260221100234684,0.22501830046080537
needs to be Xed,-525301.4151512703,6528334.629779343,0.679010696875546,0.08786826873293835,0.2331210343915156
needs to be Xed,-521238.37618875573,6554709.970422163,0.6720133487903321,0.10533549819878522,0.22265115301088273
needs to be Xed,-461046.81432192476,6542273.388470698,0.708635177160746,0.1246706255852177,0.1666941972540364
needs to be Xed,-469370.84056548256,6517447.734911614,0.6999273815726631,0.12738061411060284,0.1726920043167341
needs to be Xed,-410301.0452073754,6521733.762047685,0.7003658618762473,0.12296955105171903,0.17666458707203367
needs to be Xed,-445752.5181623461,6575133.333702486,0.7579321740251115,0.10153740903442987,0.1405304169404587
needs to be Xed,-326905.15812366817,6572820.245995547,0.7221725639615395,0.10341405433869401,0.17441338169976653
needs to be Xed,-333394.86179793446,6582950.2620637985,0.7099731249426801,0.10731806604462216,0.18270880901269784
needs to be Xed,-271866.57548565784,6543686.680638515,0.7607131707024394,0.08548109530723086,0.15380573399032976
needs to be Xed,-268948.6689929846,6631150.203004739,0.7269526446836814,0.0922326945424318,0.1808146607738869
needs to be Xed,-302616.91502493777,6647413.400563115,0.6518066258188925,0.12385857002332659,0.22433480415778084
needs to be Xed,-244689.48028135122,6622107.449820127,0.7500312877334642,0.08746088046826771,0.1625078317982682
needs to be Xed,-199130.1975623513,6593912.688426713,0.7047258820943534,0.11291127617219665,0.1823628417334499
needs to be Xed,-104527.88865997597,6622636.592609932,0.7415378866967789,0.11839544118660553,0.14006667211661564
needs to be Xed,-82072.96625512,6618976.440101561,0.7859225050266382,0.11195777488254934,0.10211972009081254
needs to be Xed,-18785.052751874126,6590913.1222612,0.7279617823792761,0.1420180762797779,0.1300201413409459
needs to be Xed,10676.98632045525,6615354.897103444,0.7846517543561079,0.10917040028965344,0.10617784535423869
needs to be Xed,977.385129164942,6599013.392052929,0.7453068945343386,0.13407968143930615,0.12061342402635518
needs to be Xed,51897.93697620878,6594786.688755278,0.7356508967825769,0.11743261634768978,0.14691648686973338
needs to be Xed,21250.668153454346,6669622.093492061,0.6264861116006213,0.1629063245603538,0.2106075638390249
needs to be Xed,-37000.1497108867,6662470.805624215,0.7280985959212798,0.0956114642416241,0.17628993983709607
needs to be Xed,-36274.346630914544,6632424.544214853,0.7400405137855576,0.10841569794600012,0.15154378826844223
needs to be Xed,-62342.7998944619,6677519.821838582,0.7197394231116864,0.11225853489956931,0.16800204198874433
needs to be Xed,99002.87969292422,6677380.89944022,0.6350623680077125,0.17687588800799442,0.188061743984293
needs to be Xed,104581.65597402913,6618661.514477507,0.7302871698785145,0.10699223896112203,0.16272059116036347
needs to be Xed,-192255.6624084127,6695938.867935843,0.6674475404641033,0.17688668563090276,0.15566577390499403
needs to be Xed,-219103.80851742518,6749384.9128551595,0.6671208382341991,0.14599866782596077,0.1868804939398402
needs to be Xed,-165315.49960831046,6761512.189473941,0.7097930484309576,0.1408974795829378,0.14930947198610464
needs to be Xed,-128417.04025226341,6781992.706264641,0.7616540219139306,0.10936796683481853,0.12897801125125094
needs to be Xed,-143374.26099372003,6740815.760791241,0.7438036203728451,0.13225153727455113,0.12394484235260365
needs to be Xed,-394092.70470889326,6881500.878962628,0.7461116726128522,0.08917645502388687,0.16471187236326096
needs to be Xed,-480024.2271538896,6774422.1529239435,0.7504857758110968,0.08084209695058503,0.16867212723831815
needs to be Xed,-444323.955136996,6779302.7209428325,0.7369565283937122,0.08509565431926422,0.17794781728702366
needs to be Xed,-553924.5616729307,6799027.45258613,0.6921388703393437,0.1607660427133249,0.1470950869473314
needs to be Xed,-474016.4144233184,6844145.159869567,0.7715775322826111,0.09054814357195264,0.1378743241454362
needs to be Xed,-428967.98797951784,6907566.226325656,0.744218859795354,0.09488773299549158,0.16089340720915452
needs to be Xed,-375062.3037993107,6979308.747463057,0.7036009237086048,0.10081658817514058,0.19558248811625456
needs to be Xed,-379333.7439805394,7045487.734589382,0.6806327321379496,0.07427509159164991,0.2450921762704004
needs to be Xed,-479943.0752451014,7030452.086157642,0.6780884497672336,0.05656127409585603,0.26535027613691037
needs to be Xed,-475769.59621577075,7008852.910513202,0.6868803452114071,0.059153039233015244,0.25396661555557765
needs to be Xed,-353067.57616939413,6977305.557475825,0.6649782939625736,0.11536564385089575,0.21965606218653067
needs to be Xed,-298563.88368464547,6977213.322266646,0.6260061141936105,0.06969734456452048,0.30429654124186895
needs to be Xed,-276460.28559273307,6965177.539129188,0.6346847141857206,0.05576832688387658,0.30954695893040285
needs Xing,-86213.04943721263,7057439.928383089,0.4568508237179935,0.05685281329832495,0.4862963629836816
needs Xing,-89786.96168913068,6995963.780903131,0.46244054796464396,0.04698790358304259,0.4905715484523134
needs to be Xed,42910.54675506475,6910560.722324642,0.647423470205674,0.14065876390539933,0.2119177658889266
needs to be Xed,150421.01853186492,6793207.980641402,0.7156686918350181,0.10889130213659128,0.17544000602839058
needs to be Xed,140295.62028829032,6788332.57480936,0.7164243259446197,0.11260355134758303,0.17097212270779735
needs to be Xed,34194.553452474735,6731791.239015955,0.6976841594739361,0.1678236762667616,0.1344921642593023
needs to be Xed,74745.24945416197,6751776.872699506,0.7078689067576501,0.17653481585017405,0.11559627739217583
needs to be Xed,61328.90197231676,6778472.618722562,0.7541370050365376,0.13911032006950552,0.10675267489395693
needs to be Xed,17104.262024284642,6777043.8985973755,0.7475026194426034,0.10725093426847661,0.14524644628891986
needs to be Xed,-2679.0148654309223,6808834.830563549,0.7387459661891128,0.10415459293439316,0.15709944087649394
needs to be Xed,-29412.835857398753,6815860.250266417,0.7257363535008413,0.1070309833451579,0.16723266315400076
needs to be Xed,6012.588336726292,6883018.440509868,0.6713282474455982,0.12292273401066338,0.2057490185437384
needs to be Xed,17677.20117949947,6921512.540829129,0.6243089731383124,0.1202794582610694,0.25541156860061814
needs to be Xed,-240015.95409937718,7096584.50800098,0.5517831419645772,0.04977413299863831,0.3984427250367845
needs to be Xed,-235917.94968480442,7030987.634253422,0.6200984787991435,0.09653634861994233,0.2833651725809142
needs to be Xed,-280981.74935028347,6995435.008976975,0.5657813054568417,0.06618855236963875,0.3680301421735196
needs Xing,-247941.92410775644,6985441.416698373,0.4084660700037533,0.052842366174110304,0.5386915638221365
needs to be Xed,-192825.28424280186,6986073.87272172,0.5586541383891194,0.08577050611157748,0.35557535549930314
needs to be Xed,-229530.32598359557,6861033.191081902,0.6541911556328712,0.2319993007373908,0.113809543629738
needs to be Xed,-140822.71807719648,6867464.768489646,0.6702218616055536,0.09350541723916407,0.2362727211552823
needs to be Xed,-163125.57805762885,6894789.262127501,0.6866316323000645,0.08641274837863057,0.2269556193213048
needs to be Xed,-190166.86348316772,6834867.216646064,0.6978252590058714,0.11332297423899326,0.1888517667551352
needs to be Xed,-110171.56420421335,6824591.4955582265,0.6434530553937575,0.08762042011119507,0.26892652449504745
needs to be Xed,-134269.78493215964,6940953.161868186,0.554061023465414,0.10191711949800934,0.3440218570365767
needs to be Xed,-98754.41458947363,6939905.332548514,0.6445126120378525,0.052556433338317395,0.30293095462383024
needs Xing,-151784.22588417024,7063422.213557168,0.36181705896635025,0.05901009726472845,0.5791728437689213
needs to be Xed,-335084.24639021314,7103341.133690713,0.691805631117895,0.07165127303491324,0.23654309584719183
needs to be Xed,-266396.78098603955,7145781.496913799,0.49994346458188205,0.06577656363581048,0.4342799717823075
needs to be Xed,-242341.52958153948,7142863.505845399,0.49735836121242577,0.06804769507873541,0.43459394370883875
needs to be Xed,-212882.7187744431,7145157.902353092,0.4983647725739784,0.0892879498965532,0.4123472775294685
needs to be Xed,-188328.75605118918,7152340.812763191,0.6370757685000389,0.0842862305737998,0.2786380009261613
needs to be Xed,-154157.01196237796,7156353.659416021,0.6761610602736182,0.034587964611367386,0.2892509751150144
needs Xing,-118798.93606018285,7129264.466134801,0.45681250911731036,0.05170940532882631,0.4914780855538633
needs to be Xed,-49356.50186944927,7171291.946418529,0.5263454991011239,0.06672559016846154,0.40692891073041454
needs to be Xed,-48434.33120771779,7140282.610935396,0.5144544868469371,0.06399573890228187,0.42154977425078105
needs to be Xed,-117582.72609547002,7216980.462066449,0.6168145721448233,0.04656222837506027,0.33662319948011643
needs to be Xed,-149321.40460180896,7214569.484019664,0.5556711690520795,0.05036351962335514,0.3939653113245654
needs to be Xed,-329654.0816293173,7251775.558433576,0.5137004704126774,0.185405511604314,0.3008940179830087
needs to be Xed,-374922.37519938353,7296784.317632347,0.4540017351358836,0.36475114389753954,0.18124712096657694
needs to be Xed,-158898.1090752635,7361754.323998599,0.5531199951686037,0.2114662039987075,0.2354138008326889
needs to be Xed,-271473.1724051944,7325496.565766778,0.46048539430499896,0.2809774847823412,0.2585371209126598
needs to be Xed,-333837.4680933285,7391629.173949889,0.5086252908409487,0.3438491766974244,0.14752553246162686
needs to be Xed,-284414.27471694496,7455139.543104009,0.7008335703385242,0.23782220593387118,0.061344223727604695
needs to be Xed,-189944.33582107193,7442386.918932649,0.4376272069906825,0.3362303650382158,0.2261424279711017
needs to be Xed,-280161.881300591,7558831.129971263,0.6274215421135049,0.2557832768372774,0.11679518104921777
needs to be Xed,-341373.01838359755,7537167.828950156,0.5737392869553655,0.3404616717298908,0.08579904131474383
needs to be Xed,-315983.04628448613,7469479.497439958,0.6476134821599704,0.2597627183428711,0.09262379949715843
needs to be Xed,-372809.8652225996,7385627.612785124,0.5655172970975072,0.29730061306575245,0.1371820898367403
needs Xed,-474869.9009592304,7450393.593320736,0.34557548957119155,0.5799129410606544,0.07451156936815403
needs to be Xed,-321608.9107101966,7687611.3009121325,0.6130272158339997,0.29064815685379575,0.09632462731220462
needs to be Xed,-371565.7363295958,7676655.715071895,0.5907586043433871,0.31753741568321014,0.09170397997340272
needs to be Xed,-472304.44310635776,7747172.10433197,0.612886957612821,0.319668181132554,0.067444861254625
needs to be Xed,-571483.0962752446,7693762.13763739,0.5503422509289614,0.3800971802460371,0.06956056882500149
needs to be Xed,-534362.6101948103,7774634.289112175,0.5968617630447467,0.30348236536817447,0.09965587158707882
needs to be Xed,-732637.8963317674,7849885.248574316,0.7022590829963183,0.2583255269695848,0.03941539003409702
needs to be Xed,-277292.3876544637,7771134.347475728,0.7023694327109008,0.19689829650758675,0.10073227078151245
needs to be Xed,-378257.3846921102,7761441.117956711,0.6661331636819751,0.24995704270408683,0.08390979361393809
needs to be Xed,-565365.6227142928,7879309.06017315,0.6215480399429725,0.2813265360009889,0.0971254240560386
needs to be Xed,-451426.13864960684,7927823.586352867,0.6684828725765672,0.24738912939382185,0.08412799802961086
needs to be Xed,-490074.48474117887,7971952.660180874,0.6538285515031358,0.2576617125398051,0.08850973595705915
needs to be Xed,-553735.9864555268,7999359.458729816,0.6392739517429062,0.2656140154143271,0.09511203284276673
needs to be Xed,-494554.0923701909,8026416.301168427,0.6751697806726753,0.24188483616307072,0.08294538316425405
needs to be Xed,-341628.35189963004,8102410.928242265,0.6901128596742966,0.2115125682819834,0.09837457204372006
needs to be Xed,-710760.3881256562,8011442.573807081,0.6501338176712389,0.2669684618683332,0.08289772046042794
needs to be Xed,-820908.9871189189,7857265.893245022,0.5974960819677465,0.3580022548754211,0.0445016631568325
needs to be Xed,-329756.061414833,8177075.086326871,0.6832380145225279,0.214533640948254,0.10222834452921815
needs to be Xed,-1052412.295229538,6742534.075131709,0.7634095522162169,0.15672598484326855,0.07986446294051469
needs to be Xed,-1034547.1422217832,6971975.961523063,0.7709997038684223,0.14852402422995248,0.08047627190162514
needs to be Xed,-705931.5267262292,6845692.994225829,0.7231483785683501,0.13654949476100192,0.1403021266706481
needs to be Xed,-1002068.623247683,7118034.2641855925,0.7593052628861764,0.1677976708844792,0.07289706622934446
needs to be Xed,-978786.5524984369,6902686.394283297,0.76295976899534,0.14663925763571112,0.09040097336894896
needs to be Xed,-966366.4587994461,6865857.495495212,0.7590877987242235,0.15657794097012434,0.0843342603056521
needs to be Xed,-963349.5670155593,6825293.246888681,0.7600689093088577,0.16072426231455741,0.07920682837658476
needs to be Xed,-1034946.4674991568,6870255.423912457,0.7650260648329248,0.1513486620649781,0.08362527310209711
needs to be Xed,-847101.2499201265,7205448.146416562,0.6963857570381728,0.22750210324704578,0.07611213971478129
needs to be Xed,-817105.8569035083,7080859.079435117,0.7202211251287313,0.13396646758033182,0.14581240729093695
needs to be Xed,-912635.0341501266,6957788.919404143,0.7050234644060931,0.18741037655869466,0.10756615903521215
needs to be Xed,-953573.1219797744,7019876.644164773,0.7495125089263762,0.16175659202527362,0.08873089904835013
